"t","p","padj"
"218454_at",-3.92353277468631,0.000146449485868734,0.000373927823283345
"213685_at",-3.92485134164581,0.000139119440122218,0.000356763244554827
"209873_s_at",-3.92573821199245,0.000165791323975937,0.000419200562267707
"202115_s_at",-3.92621401429408,0.000145895402738841,0.000372887223404493
"207279_s_at",-3.92709680314455,0.000143827018840331,0.00036797030970734
"1558647_at",-3.92737673839571,0.000141351204200277,0.000362162057254609
"209919_x_at",-3.92797133209362,0.000139580294077557,0.000357824879702069
"225767_at",-3.92964148192911,0.00015883439541393,0.000403257306081947
"224534_at",-3.93008587831638,0.000136658979678369,0.000351121899436133
"231171_at",-3.93045948829733,0.000144938210182174,0.000370647591313347
"219650_at",-3.93088839594012,0.00014117717938951,0.000361797128740958
"1562013_a_at",-3.93096331959085,0.000138962269382503,0.000356440010714242
"213385_at",-3.9310671136376,0.000137743936504294,0.000353592174149052
"226988_s_at",-3.93142751111452,0.000147243216477731,0.000375786871739412
"218868_at",-3.93308673072815,0.000142497057866717,0.000364893796547564
"228954_at",-3.93362600494348,0.000134920482645868,0.000347005481643831
"210008_s_at",-3.93501175992454,0.00013570954984018,0.000348878192837541
"201927_s_at",-3.9360434293809,0.000150281469222451,0.000383156683691617
"223704_s_at",-3.93645686515704,0.000133549103706859,0.000343709981143744
"224164_at",-3.93670068580142,0.000137937590996531,0.000354049607373479
"223326_s_at",-3.93679335620361,0.000144864121578909,0.000370499494865634
"204547_at",-3.93721165254292,0.000143209441196012,0.000366554071492206
"230811_at",-3.93778595098461,0.000140989019496965,0.000361355361855303
"240549_at",-3.93802937474117,0.000136311347156408,0.000350307314174509
"234219_at",-3.93963610235617,0.000137188052843894,0.000352283661204586
"1559263_s_at",-3.94019299900303,0.000134730710068911,0.000346595243480654
"1555716_a_at",-3.94021902043617,0.000154759157129323,0.000393696431826379
"218251_at",-3.94057180619873,0.000138503925089642,0.00035534394492305
"221620_s_at",-3.94059692566528,0.000137127410497156,0.000352167423482437
"212612_at",-3.94095759720981,0.000162845414895179,0.00041234367466493
"225104_at",-3.94193622983454,0.000136780984493608,0.000351356537444718
"233123_at",-3.94195632957346,0.000130942985073391,0.000337723782335122
"217682_at",-3.94202329257272,0.000138179983226148,0.000354592286367337
"201457_x_at",-3.94226649122874,0.000132997584532853,0.000342405989046305
"227293_at",-3.9429325175389,0.000130297182563196,0.000336209595791447
"204017_at",-3.94339505602529,0.000131433517401428,0.000338836317992449
"1552703_s_at",-3.94348934612203,0.000131110641118147,0.000338118118852486
"203208_s_at",-3.94403170564654,0.000139231215212108,0.000356969945371422
"219313_at",-3.94418723492757,0.00012938254101103,0.00033407534800176
"236769_at",-3.94450545085365,0.000136293319371911,0.000350300291053178
"230573_at",-3.94472439411477,0.000129109366163374,0.000333445175151077
"222843_at",-3.94549932468431,0.00013400460260252,0.000344804787485172
"217725_x_at",-3.94550301672886,0.000146121479754079,0.000373298410575312
"201476_s_at",-3.94583697920868,0.000131468620234662,0.000338888667330834
"238491_at",-3.94818490227322,0.000129452250364231,0.000334217663182502
"218704_at",-3.94872321575372,0.000160045821463802,0.000405883008413847
"236736_at",-3.94895387880829,0.000143534392584191,0.000367303708754829
"224587_at",-3.94954148197157,0.000127195511373885,0.000329021775129442
"238808_at",-3.94968489033984,0.00013638921997868,0.000350468114571044
"217604_at",-3.94980760256846,0.000138660405292631,0.000355705562546721
"230893_at",-3.95044161320296,0.000126562193687824,0.000327486971454898
"231259_s_at",-3.95094485301749,0.000128516857089581,0.000332139649957422
"225179_at",-3.95269116964818,0.00012535169324017,0.000324660687048625
"218289_s_at",-3.95343073807685,0.000130682500342492,0.00033708990937539
"203011_at",-3.95389116640761,0.000126482279132931,0.000327324704969662
"207348_s_at",-3.95415336433844,0.000124821543891012,0.000323465469533363
"204175_at",-3.95514254725794,0.000132892540988002,0.000342212487772455
"1552921_a_at",-3.95571849449136,0.000126156092022173,0.000326517456840753
"222169_x_at",-3.95598569852366,0.00012579413368582,0.000325654238024906
"215030_at",-3.95604352032891,0.000124687272358585,0.000323154079306176
"233829_at",-3.95610408209984,0.000133634072809039,0.000343890019050048
"1569057_s_at",-3.95654969974786,0.000125619038450412,0.000325311266127294
"209527_at",-3.95736485532572,0.000135287200793247,0.000347870524280648
"213353_at",-3.95758731413108,0.000125158266591372,0.000324264680966311
"208429_x_at",-3.95849907935991,0.000131935440274749,0.000339977203939307
"220175_s_at",-3.95865632107652,0.000130403229127699,0.000336445325753259
"203738_at",-3.95980721159898,0.000124169493101715,0.00032184856275561
"208383_s_at",-3.96016274929602,0.000132930760945756,0.000342272424726325
"202761_s_at",-3.96033438146588,0.000127770389240535,0.000330285014083067
"1554717_a_at",-3.96059854272085,0.000123697705619154,0.00032073458075348
"228738_at",-3.96112882175863,0.000125353641687595,0.000324660687048625
"214277_at",-3.96186833074628,0.000121098896029617,0.00031449461568957
"1553984_s_at",-3.96288276689482,0.000138990828068728,0.000356473341014342
"234158_at",-3.9639251181627,0.000125793085022729,0.000325654238024906
"203272_s_at",-3.964457733995,0.000121831035284648,0.000316252544613429
"216232_s_at",-3.96455434465849,0.000121242293704953,0.000314831321170582
"202107_s_at",-3.96577635431107,0.000129694848374137,0.000334806257023541
"225088_at",-3.96581896292632,0.000123937881745532,0.000321320953771556
"211754_s_at",-3.96707295686218,0.000121288108108744,0.000314914583382221
"203988_s_at",-3.96916456670603,0.000122988869520832,0.000319059168031827
"230076_at",-3.97146451771724,0.00011941824512615,0.00031037631276943
"210947_s_at",-3.97172143977056,0.000117386536005703,0.000305442380611068
"223211_at",-3.97210753243667,0.00011819694893463,0.000307446305672895
"231174_s_at",-3.97288851375312,0.000116270999292145,0.000302711685436853
"1555845_at",-3.97325679157515,0.000117498399537127,0.00030569872141302
"219544_at",-3.97347583134508,0.000120865080034044,0.000313922990249458
"201969_at",-3.97382000523514,0.000115883019110819,0.000301804501557322
"238974_at",-3.97400164332931,0.000123248154846442,0.000319677518737039
"201567_s_at",-3.97457037790764,0.00012299582563651,0.000319059168031827
"229257_at",-3.97532312713143,0.000122749995723203,0.000318529702248868
"208699_x_at",-3.97555138385155,0.000128656412079627,0.00033240887713515
"1555943_at",-3.97696493829178,0.000122810738536581,0.000318651222918695
"223649_s_at",-3.97732743455994,0.000116821028997437,0.000304040003082762
"227653_at",-3.97743651123712,0.000118827597475368,0.000308946357699893
"243292_at",-3.97758170656624,0.000115267293182891,0.000300337521702816
"225036_at",-3.97927750186317,0.00011612115312405,0.000302390309266643
"220486_x_at",-3.98116455807919,0.000119675204697423,0.000310973588970396
"234998_at",-3.98126781617956,0.000115329124952691,0.000300464446455635
"223100_s_at",-3.98178460678175,0.000118878885088124,0.000309019606864484
"229157_at",-3.9820589420807,0.000113039211174237,0.000294934729269031
"222037_at",-3.98228402714593,0.00011818772723208,0.000307446305672895
"238451_at",-3.98373773210597,0.000115522646868749,0.000300934392770128
"226413_at",-3.98495637712242,0.000111828887657926,0.000292142923922605
"239831_at",-3.98509531940229,0.00011270083581655,0.000294219450895526
"205825_at",-3.98516389555271,0.000112571478799822,0.000293915250678559
"200691_s_at",-3.98687892747442,0.000112378179162543,0.000293444012924379
"210719_s_at",-3.98695477665469,0.000110322208599738,0.000288503030778693
"227894_at",-3.98737805278533,0.00011381250209707,0.000296749514518352
"218580_x_at",-3.98739540317684,0.000113259765225657,0.000295442870496949
"208241_at",-3.98821295975261,0.000118639282770419,0.000308491768084799
"223545_at",-3.98845316569465,0.000116668431818272,0.000303677360374347
"201014_s_at",-3.98851427582949,0.000119634663982045,0.000310903518572652
"202413_s_at",-3.98981696917174,0.000110235861389713,0.000288310144274136
"219150_s_at",-3.99002266541279,0.000125893575905277,0.000325874838263852
"215657_at",-3.99077579758117,0.000110983599909738,0.000290067030552633
"228420_at",-3.99157333745352,0.000111166082133892,0.000290477670178269
"224215_s_at",-3.99189762710351,0.000108760932524817,0.000284810386189788
"218253_s_at",-3.99204548612481,0.000111138412683153,0.000290438505897109
"203147_s_at",-3.99442777292868,0.000110579974340402,0.000289078090665246
"225746_at",-3.99510148800949,0.000110149352965029,0.000288116792023534
"209852_x_at",-3.99514951431138,0.000106994257171923,0.00028037636979503
"1554852_a_at",-3.99653495489377,0.000114462142917718,0.000298375422176701
"229526_at",-3.99690188697055,0.00011454684161991,0.000298528255987802
"223256_at",-3.99691904387595,0.000109242872641315,0.000285941658526175
"226998_at",-3.99699996992298,0.000107755585143108,0.000282306813833516
"209533_s_at",-3.99804105642783,0.000118363711341104,0.000307810160195902
"207653_at",-3.99840926879302,0.00010557684180776,0.000276915529995777
"206417_at",-3.99851263162154,0.000112329366001367,0.000293349996525577
"214431_at",-4.00211465864934,0.000112083994747232,0.000292775973049254
"201872_s_at",-4.00303840153214,0.000110490142212646,0.000288876224554364
"225711_at",-4.00524135635019,0.00010693495371289,0.000280253031798412
"223602_at",-4.0075199440114,0.000111449248602729,0.000291184364675827
"201016_at",-4.00780045240957,0.00010971207237261,0.000287038564490506
"202447_at",-4.00795500802391,0.000101851497157576,0.000268003772909003
"1558586_at",-4.008460929916,0.00010172416213063,0.000267699469755006
"221750_at",-4.00879359733521,0.000104949400543812,0.00027533288896391
"236983_at",-4.00926715190153,0.000104411060666203,0.000273983332085019
"239751_at",-4.00939917097519,0.000109103130459199,0.000285608526335243
"239652_at",-4.0104292147359,0.000100901964247129,0.000265688398154979
"230252_at",-4.01074794974507,0.000109862965483951,0.000287400513818266
"213521_at",-4.01123460890455,0.000102016137483533,0.000268344504052527
"211385_x_at",-4.01145385340815,0.000101303089893646,0.000266713951929437
"223044_at",-4.01251598828975,0.000100233282428234,0.000264170640673631
"236356_at",-4.01289473572659,0.000106727642883221,0.000279741726362373
"213225_at",-4.01382901121605,0.000105210182100883,0.000275985431297276
"223162_s_at",-4.01454209239493,0.000109678559392137,0.000286983667971909
"239213_at",-4.01498066861373,0.000100778489297897,0.000265424303172693
"239594_at",-4.01520820053397,0.000104584489590521,0.000274406984201134
"209672_s_at",-4.01549208707914,9.90030028759532e-05,0.000261138520657372
"220186_s_at",-4.01590320740754,0.000102179467857614,0.00026874326508302
"203843_at",-4.01632365549111,0.000103492886056426,0.000271854291702067
"212022_s_at",-4.01685249969532,0.000103429947210392,0.000271720128579906
"225467_s_at",-4.01710070208792,0.000109450714921992,0.000286452945247215
"202870_s_at",-4.01854168812169,0.000113548332647295,0.000296161879355539
"234095_at",-4.01920908791668,0.00010050184086288,0.000264787031091975
"203358_s_at",-4.01963756361902,0.000104062131132954,0.000273224233559331
"204728_s_at",-4.01988850873547,9.77372982885399e-05,0.00025800799247377
"228205_at",-4.02029054124184,0.000109046907210046,0.000285493977575639
"228032_s_at",-4.02250929142186,0.000102433367612359,0.000269318266378816
"219802_at",-4.02349961805911,9.61141739234216e-05,0.000254045346262911
"221219_s_at",-4.02381444041377,0.000106533887435288,0.000279297804937087
"1554878_a_at",-4.0241667546514,0.000100257431397477,0.000264203883476747
"242873_at",-4.02423972379598,9.6196018180422e-05,0.000254203000390701
"235083_at",-4.02504915747925,9.7963133465933e-05,0.000258574351247005
"202094_at",-4.025800382309,0.000103704865931239,0.000272348646304685
"219115_s_at",-4.02616171060701,0.000104408796746663,0.000273983332085019
"223431_at",-4.02706643335867,9.88593639799075e-05,0.000260789681321334
"229876_at",-4.02769622807886,9.94431743859108e-05,0.000262239150599944
"1554696_s_at",-4.02792526088958,0.000102343497716166,0.00026911287350096
"223556_at",-4.02814564350239,9.95318726853203e-05,0.000262442836761673
"235846_at",-4.02898379297805,9.51400267558637e-05,0.000251731981606926
"227089_at",-4.02901823719545,9.40667296588594e-05,0.000249064775650504
"235845_at",-4.02928026343132,9.9643197394908e-05,0.000262706129841784
"210005_at",-4.02963833790652,9.51100473449053e-05,0.000251691775807458
"202144_s_at",-4.02964352271344,9.64429609252204e-05,0.000254824346266488
"211026_s_at",-4.02987449157169,9.58813812097405e-05,0.000253576359566592
"212894_at",-4.03055124876788,0.000100630196800436,0.000265094708686494
"235948_at",-4.03167939963366,9.82522671303325e-05,0.000259277759429198
"219555_s_at",-4.03201257940787,0.00010199501506395,0.000268319759936784
"230634_x_at",-4.03208747170997,0.000103221341512477,0.000271265448612768
"223363_at",-4.03250430122935,9.93361695279044e-05,0.000261987136192722
"209195_s_at",-4.03281397080521,9.8324929173428e-05,0.000259409728471262
"236098_at",-4.03378136895928,9.99359707972668e-05,0.000263447690972583
"244321_at",-4.0347786208626,9.20490354931692e-05,0.000244117538200562
"218755_at",-4.03509531782731,0.000101429329215762,0.000266984935872726
"228743_at",-4.03521657919378,9.36321513757732e-05,0.000248028818292775
"225220_at",-4.03540069952042,9.34762731215921e-05,0.000247673193348429
"1555543_a_at",-4.0356977290346,9.68447636928288e-05,0.000255769790458586
"228443_s_at",-4.03602607834471,9.37581885865012e-05,0.000248333964750392
"205014_at",-4.03734123871446,9.83020153439721e-05,0.00025937915408099
"243995_at",-4.0378071563543,9.09741951918699e-05,0.000241546718349107
"1558750_a_at",-4.03920247238284,9.08317123243222e-05,0.00024125231443395
"204817_at",-4.0397301886631,9.60280649546804e-05,0.000253878356023937
"226204_at",-4.03984431600874,9.4767083573216e-05,0.000250832140884938
"204101_at",-4.03998696271511,9.09195248080252e-05,0.000241429550919212
"206242_at",-4.04034065073834,0.000101424266468406,0.000266984935872726
"224989_at",-4.04302278356281,8.96282005686227e-05,0.000238359809292054
"210108_at",-4.04389879382866,9.66867685317753e-05,0.000255411425569002
"203446_s_at",-4.04452807550904,9.08583430911007e-05,0.000241295063986025
"201929_s_at",-4.04467945791296,0.000104328047517878,0.000273891021584361
"208916_at",-4.04535015536098,9.73944638311278e-05,0.000257132611541708
"202941_at",-4.04559111591598,9.22122011693182e-05,0.000244521945511276
"204530_s_at",-4.04770948444378,8.83493090320184e-05,0.000235104540480316
"228889_at",-4.04931120084548,9.00973043749279e-05,0.000239496119092267
"221859_at",-4.0506530213295,8.99724778517713e-05,0.00023919206735219
"241300_at",-4.05106262481305,9.71645190055448e-05,0.00025658468566632
"228101_at",-4.05414447669916,9.07766835373424e-05,0.00024113412004822
"209739_s_at",-4.05423141192812,9.06686335824505e-05,0.000240902983171562
"209113_s_at",-4.05431572263156,8.54960447034192e-05,0.000228032597163434
